	subject	list	trial_type	position	item	text	span	scheme	story	trial
436	12	7	recall	17	21	and made it look like a million little crystals	[634, 681]	human	Beach	2
437	12	7	recall	18	22	just before making it to the surf ,	[683, 718]	human	Beach	2
438	12	7	recall	19	23	rachel saw a little girl with freckles	[718, 757]	human	Beach	2
439	12	7	recall	20	24	and a light purple bathing suit	[757, 789]	human	Beach	2
440	12	7	recall	21	25	and little yellow floaties on her arms	[789, 827]	human	Beach	2
441	12	7	recall	22	26	she darted in front of rachel	[829, 859]	human	Beach	2
442	12	7	recall	23	27	and was closely followed by a boy	[859, 893]	human	Beach	2
443	12	7	recall	24	28	in green swim trunks .	[893, 915]	human	Beach	2
444	12	7	recall	25	29	rachel smiled as thought about her own beach days	[915, 965]	human	Beach	2
445	12	7	recall	26	30	with her brothers .	[965, 984]	human	Beach	2
446	12	7	recall	27	31	after spending some time in the water	[984, 1021]	human	Beach	2
447	12	7	recall	28	34	flying with colorful paragliders	[1053, 1085]	human	Beach	2
448	12	7	recall	29	36	free from all the worries of her daily life	[1147, 1190]	human	Beach	2
449	12	7	recall	30	37	she savored the moment a bit more by closing her eyes	[1192, 1245]	human	Beach	2
450	12	7	recall	31	38	then went to go join kaylie	[1247, 1275]	human	Beach	2
451	12	8	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	3
452	12	8	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	3
453	12	8	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	3
454	12	8	study	4	3	and take a trip to the beach. 	[89, 119]	human	Beach	3
455	12	8	study	5	4	The sun was an optimistic yellow pellet, 	[119, 160]	human	Beach	3
456	12	8	study	6	5	blistering in the sky as they were on their way 	[160, 208]	human	Beach	3
457	12	8	study	7	6	to Old Orchard Beach 	[208, 229]	human	Beach	3
458	12	8	study	8	7	in Maine. 	[229, 239]	human	Beach	3
459	12	8	study	9	8	Once arriving and walking from the parking lot, 	[239, 287]	human	Beach	3
460	12	8	study	10	9	they spotted the crystal clear water 	[287, 324]	human	Beach	3
461	12	8	study	11	10	that faded into a deep blue on the horizon.	[324, 367]	human	Beach	3
462	12	8	study	12	11	The beach was swarming with people. 	[367, 403]	human	Beach	3
463	12	8	study	13	12	Some on yellow, orange, white, and pink towels, 	[403, 451]	human	Beach	3
464	12	8	study	14	13	while others were seen stretched out on lounge chairs 	[451, 505]	human	Beach	3
465	12	8	study	15	14	with broad-brimmed hats 	[505, 529]	human	Beach	3
466	12	8	study	16	15	shading their eyes from the rays of the sun. 	[529, 574]	human	Beach	3
467	12	8	study	17	16	Children were decorating sandcastles with smooth, round seashells, 	[574, 641]	human	Beach	3
468	12	8	study	18	17	and Kaylie decided to stretch out on her towel 	[641, 688]	human	Beach	3
469	12	8	study	19	18	in the sand for a quick nap 	[688, 716]	human	Beach	3
470	12	8	study	20	19	while Rachel went to cool off in the ocean. 	[716, 760]	human	Beach	3
471	12	8	study	21	20	The sun shined on the water, 	[760, 789]	human	Beach	3
472	12	8	study	22	21	causing it to look like a million little crystals. 	[789, 840]	human	Beach	3
473	12	8	study	23	22	Just before making it to the surf, 	[840, 875]	human	Beach	3
474	12	8	study	24	23	Rachel saw a little girl with freckles 	[875, 914]	human	Beach	3
475	12	8	study	25	24	in a light purple bathing suit 	[914, 945]	human	Beach	3
476	12	8	study	26	25	and little yellow floaties on her arms. 	[945, 985]	human	Beach	3
477	12	8	study	27	26	The girl darted in front of Rachel, 	[985, 1021]	human	Beach	3
478	12	8	study	28	27	closely followed by a boy 	[1021, 1047]	human	Beach	3
479	12	8	study	29	28	in green swimming shorts. 	[1047, 1073]	human	Beach	3
480	12	8	study	30	29	Rachel smiled as she reminisced on memories of beach days 	[1073, 1131]	human	Beach	3
481	12	8	study	31	30	with her brothers. 	[1131, 1150]	human	Beach	3
482	12	8	study	32	31	After spending some time in the water, 	[1150, 1189]	human	Beach	3
483	12	8	study	33	32	she looked up and	[1189, 1206]	human	Beach	3
484	12	8	study	34	33	saw four teenagers 	[1206, 1225]	human	Beach	3
485	12	8	study	35	34	flying colorful paragliders. 	[1225, 1254]	human	Beach	3
486	12	8	study	36	35	She thought to herself that the day was truly perfect, 	[1254, 1309]	human	Beach	3
487	12	8	study	37	36	and all anxieties from her daily life were absent for a while. 	[1309, 1372]	human	Beach	3
488	12	8	study	38	37	She closed her eyes for a few seconds to savor the moment 	[1372, 1430]	human	Beach	3
489	12	8	study	39	38	before going to lie down next to Kaylie 	[1430, 1470]	human	Beach	3
490	12	8	study	40	39	in the warm sand.	[1470, 1487]	human	Beach	3
491	12	8	recall	1	2	that decided to take the day off	[33, 66]	human	Beach	3
492	12	8	recall	2	3	and head to the beach	[66, 87]	human	Beach	3
493	12	8	recall	3	11	when they got to the beach , it was extremely busy	[119, 168]	human	Beach	3
494	12	8	recall	4	19	rachel wanted to go relax in the water	[281, 319]	human	Beach	3
495	12	8	recall	5	22	as rachel headed to the water	[371, 400]	human	Beach	3
496	12	8	recall	6	27	as the boy followed after her	[490, 519]	human	Beach	3
497	12	8	recall	7	30	her brothers	[554, 567]	human	Beach	3
498	12	8	recall	8	35	rachel thought about how perfect this day at the beach was for her because she really need the relaxation time .	[715, 827]	human	Beach	3
499	12	8	recall	9	31	she waded in the water for a bit	[829, 862]	human	Beach	3
500	13	9	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	1
501	13	9	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	1
502	13	9	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	1
503	13	9	study	4	3	and take a trip to the beach. 	[89, 119]	human	Beach	1
504	13	9	study	5	4	The sun was an optimistic yellow pellet, 	[119, 160]	human	Beach	1
505	13	9	study	6	5	blistering in the sky as they were on their way 	[160, 208]	human	Beach	1
506	13	9	study	7	6	to Old Orchard Beach 	[208, 229]	human	Beach	1
507	13	9	study	8	7	in Maine. 	[229, 239]	human	Beach	1
508	13	9	study	9	8	Once arriving and walking from the parking lot, 	[239, 287]	human	Beach	1
509	13	9	study	10	9	they spotted the crystal clear water 	[287, 324]	human	Beach	1
510	13	9	study	11	10	that faded into a deep blue on the horizon.	[324, 367]	human	Beach	1
511	13	9	study	12	11	The beach was swarming with people. 	[367, 403]	human	Beach	1
512	13	9	study	13	12	Some on yellow, orange, white, and pink towels, 	[403, 451]	human	Beach	1
513	13	9	study	14	13	while others were seen stretched out on lounge chairs 	[451, 505]	human	Beach	1
514	13	9	study	15	14	with broad-brimmed hats 	[505, 529]	human	Beach	1
515	13	9	study	16	15	shading their eyes from the rays of the sun. 	[529, 574]	human	Beach	1
516	13	9	study	17	16	Children were decorating sandcastles with smooth, round seashells, 	[574, 641]	human	Beach	1
517	13	9	study	18	17	and Kaylie decided to stretch out on her towel 	[641, 688]	human	Beach	1
518	13	9	study	19	18	in the sand for a quick nap 	[688, 716]	human	Beach	1
519	13	9	study	20	19	while Rachel went to cool off in the ocean. 	[716, 760]	human	Beach	1
520	13	9	study	21	20	The sun shined on the water, 	[760, 789]	human	Beach	1
521	13	9	study	22	21	causing it to look like a million little crystals. 	[789, 840]	human	Beach	1
522	13	9	study	23	22	Just before making it to the surf, 	[840, 875]	human	Beach	1
523	13	9	study	24	23	Rachel saw a little girl with freckles 	[875, 914]	human	Beach	1
524	13	9	study	25	24	in a light purple bathing suit 	[914, 945]	human	Beach	1
525	13	9	study	26	25	and little yellow floaties on her arms. 	[945, 985]	human	Beach	1
526	13	9	study	27	26	The girl darted in front of Rachel, 	[985, 1021]	human	Beach	1
527	13	9	study	28	27	closely followed by a boy 	[1021, 1047]	human	Beach	1
528	13	9	study	29	28	in green swimming shorts. 	[1047, 1073]	human	Beach	1
529	13	9	study	30	29	Rachel smiled as she reminisced on memories of beach days 	[1073, 1131]	human	Beach	1
530	13	9	study	31	30	with her brothers. 	[1131, 1150]	human	Beach	1
531	13	9	study	32	31	After spending some time in the water, 	[1150, 1189]	human	Beach	1
532	13	9	study	33	32	she looked up and	[1189, 1206]	human	Beach	1
533	13	9	study	34	33	saw four teenagers 	[1206, 1225]	human	Beach	1
534	13	9	study	35	34	flying colorful paragliders. 	[1225, 1254]	human	Beach	1
535	13	9	study	36	35	She thought to herself that the day was truly perfect, 	[1254, 1309]	human	Beach	1
536	13	9	study	37	36	and all anxieties from her daily life were absent for a while. 	[1309, 1372]	human	Beach	1
537	13	9	study	38	37	She closed her eyes for a few seconds to savor the moment 	[1372, 1430]	human	Beach	1
538	13	9	study	39	38	before going to lie down next to Kaylie 	[1430, 1470]	human	Beach	1
539	13	9	study	40	39	in the warm sand.	[1470, 1487]	human	Beach	1
540	13	9	recall	1	0	it was a nice sunny day	[0, 24]	human	Beach	1
541	13	10	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	2
542	13	10	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	2
543	13	10	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	2
